0.002554798498749733,0.0018298437353223562
0.00157616485375911,0.0016628957819193602
0.001479421160183847,0.0015996884321793914
0.0014252695254981518,0.0015561053296551108
0.001386599731631577,0.0015221978537738323
0.0013559996150434017,0.001493451651185751
0.0013325726613402367,0.001471478957682848
0.001313917338848114,0.0014534019865095615
0.0012996152509003878,0.0014404961839318275
0.0012862927978858352,0.001426836010068655
0.0012781309196725488,0.0014213835820555687
0.0012757269432768226,0.0014138848055154085
0.001267960062250495,0.0014022347750142217
0.001259885961189866,0.001395835424773395
0.0012529228115454316,0.0013904371298849583
0.0012490025255829096,0.0013858795864507556
0.001244287472218275,0.001383680384606123
0.0012418663827702403,0.0013789794174954295
0.0012382282875478268,0.001375407911837101
0.0012354841455817223,0.001372413127683103
